ID,FXJ,FYJ,MZJ,FXK,FYK,MZK
BC15D15,84515.1158114672,24265.5444544306,-949197983.57611,-84515.1158114672,471734.455545569,-1288146571.87958
BD15E15,53452.1542545557,31541.3469030563,-589558655.366967,-53452.1542545557,464458.653096944,-1575027875.60247
BE15F15,39325.6799912453,248000,0,-39325.6799912453,248000,0
BF15G15,18131.959580183,22696.3558836362,-944209570.169033,-18131.959580183,498103.644116364,-1551678693.05279
BA16B16,128222.430021644,214584.322442173,63195670.107142,-128222.430021644,306215.677557827,-544260284.46433
BB16C16,107373.22732842,248000,0,-107373.22732842,248000,0
BC16D16,85779.2804148197,50565.7039986087,-799325750.356288,-85779.2804148197,445434.296001391,-1175017209.65762
BD16E16,54647.2565678358,56765.930115052,-482919398.116125,-54647.2565678358,439234.069884948,-1429421300.73336
BE16F16,39580.5439647436,248000,0,-39580.5439647436,248000,0
BF16G16,18756.100069046,50436.6109765892,-798572250.204952,-18756.100069046,470363.389023411,-1406043334.54086
BA17B17,129187.7697649,245275.446609587,224324937.569666,-129187.7697649,275524.553390413,-383132748.168999
BB17C17,108109.788136125,248000,0,-108109.788136125,248000,0
BC17D17,86911.9086920023,76325.8367810693,-652452156.683068,-86911.9086920023,419674.163218931,-1064289475.50624
BD17E17,55795.4483758211,81562.549176696,-378005763.693521,-55795.4483758211,414437.450823304,-1286368744.53952
BE17F17,39900.8725244999,248000,0,-39900.8725244999,248000,0
BF17G17,19348.3581094742,77714.6912961381,-655364419.409456,-19348.3581094742,443085.308703862,-1262831321.98109
BA18B18,130004.100765705,274985.539737768,380316573.049512,-130004.100765705,245814.460262232,-227168405.802946
BB18C18,108738.829555154,248000,0,-108738.829555154,248000,0
BC18D18,87908.5969769955,101495.09722524,-508880779.369355,-87908.5969769955,394504.90277476,-956168248.378247
BD18E18,56891.5175831318,105860.16430384,-275136947.790015,-56891.5175831318,390139.83569616,-1146261409.17159
BE18F18,40287.7198747396,248000,0,-40287.7198747396,248000,0
BF18G18,19877.2726199627,104551.97485312,-514447533.552679,-19877.2726199627,416248.02514688,-1121956730.48956
BA19B19,130677.807221413,303785.327845174,531441980.676597,-130677.807221413,217014.672154826,-75896038.3022714
BB19C19,109023.744849086,248000,0,-109023.744849086,248000,0
BC19D19,88562.0709776878,126021.355602985,-368943825.905606,-88562.0709776878,369978.644397015,-850842618.064545
BD19E19,57697.0246751308,129598.562857955,-174571504.363595,-57697.0246751308,366401.437142045,-1009442867.05685
BE19F19,40517.595300436,248000,0,-40517.595300436,248000,0
BF19G19,20462.5070463419,130957.924491485,-375961718.968838,-20462.5070463419,389842.075508515,-983180073.870569
BA20B20,131023.30930233,331008.08469229,674899310.100343,-131023.30930233,189791.91530771,66485579.1687069
BB20C20,110945.544579744,248000,0,-110945.544579744,248000,0
BC20D20,90592.7676010132,149701.134171403,-233640648.022861,-90592.7676010132,346298.865828597,-749348010.26311
BD20E20,60884.9703940153,152691.974205506,-76990935.9384621,-60884.9703940153,343308.025794494,-876089322.006474
BE20F20,43647.6124508381,248000,0,-43647.6124508381,248000,0
